x;y;z;a
-0.013;-0.007;9.816;9.816
0.006;-0.007;9.816;9.816
-0.013;-0.007;9.816;9.816
0.006;-0.007;9.816;9.816
0.006;-0.026;9.797;9.797
-0.013;-0.007;9.835;9.835
-0.013;-0.007;9.816;9.816
0.006;-0.007;9.835;9.835
-0.013;-0.007;9.797;9.797
0.006;-0.007;9.816;9.816
0.006;-0.026;9.797;9.797
0.006;-0.007;9.816;9.816
0.006;-0.007;9.797;9.797
0.006;-0.007;9.816;9.816
0.006;-0.007;9.835;9.835
0.006;-0.007;9.816;9.816
0.006;-0.007;9.797;9.797
0.006;-0.007;9.816;9.816
0.006;-0.007;9.797;9.797
0.006;-0.007;9.835;9.835
0.006;-0.007;9.816;9.816
0.006;-0.007;9.797;9.797
-0.013;-0.026;9.797;9.797
0.006;-0.007;9.816;9.816
0.006;-0.007;9.835;9.835
0.006;-0.007;9.816;9.816
0.006;-0.026;9.816;9.816
0.025;-0.026;9.816;9.816
0.025;-0.026;9.816;9.816
0.006;-0.026;9.797;9.797
0.025;-0.026;9.816;9.816
0.006;-0.045;9.797;9.797
0.025;-0.007;9.816;9.816
0.025;-0.026;9.816;9.816
0.006;-0.007;9.816;9.816
0.025;-0.007;9.816;9.816
0.006;-0.007;9.816;9.816
0.025;-0.026;9.797;9.797
0.025;-0.026;9.816;9.816
0.025;-0.045;9.797;9.797
0.025;-0.007;9.816;9.816
0.025;-0.026;9.816;9.816
0.025;-0.007;9.816;9.816
0.025;-0.007;9.835;9.835
0.025;-0.007;9.797;9.797
0.025;-0.026;9.816;9.816
0.025;-0.026;9.797;9.797
0.025;-0.026;9.816;9.816
0.044;-0.007;9.816;9.816
0.025;-0.026;9.816;9.816
0.025;-0.026;9.797;9.797
0.025;-0.026;9.797;9.797
0.025;-0.026;9.797;9.797
0.025;-0.026;9.797;9.797
0.006;-0.007;9.797;9.797
0.025;-0.026;9.816;9.816
0.025;-0.026;9.816;9.816
-0.013;-0.026;9.816;9.816
0.025;-0.045;9.835;9.835
0.044;-0.026;9.816;9.816
0.006;-0.026;9.816;9.816
0.006;-0.007;9.816;9.816
0.025;-0.007;9.816;9.816
0.025;-0.026;9.816;9.816
